2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:37:09,951 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:37:09,951 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,949 - __main__ - INFO - ================================================================================
2025-10-07 21:38:52,950 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:38:52,950 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,135 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 21:40:19,136 - __main__ - INFO - ================================================================================
2025-10-07 21:40:19,136 - __main__ - ERROR - Configuration error: Configuration validation failed:
  - LLM_API_KEY (Gemini) required (get from https://aistudio.google.com/apikey)
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,786 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:36:50,786 - __main__ - INFO - ================================================================================
2025-10-07 22:36:50,794 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:36:51,944 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - HybridBail: District Court Bail Decision Support System
2025-10-07 22:42:59,878 - __main__ - INFO - ================================================================================
2025-10-07 22:42:59,878 - __main__ - INFO - Initializing HybridBail components...
2025-10-07 22:43:00,221 - qdrant_database - INFO - Connected to Qdrant at localhost:6333
2025-10-07 22:43:06,895 - llm_integration - INFO - Initialized Gemini: gemini-2.0-flash-exp
2025-10-07 22:43:22,346 - __main__ - INFO - 
============================================================
2025-10-07 22:43:22,347 - __main__ - INFO - Processing category: Anticipatory Bail
2025-10-07 22:43:22,347 - __main__ - INFO - ============================================================
2025-10-07 22:43:22,349 - pdf_ingester - INFO - Found 50 PDF files in C:\\Me\\Main Bail Cases Folder\anticipatory bail
2025-10-07 22:47:53,733 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,734 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,748 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,749 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,761 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,762 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,776 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,777 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,789 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,790 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,806 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,807 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,811 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,811 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,818 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,818 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,822 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,823 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,838 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,839 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,851 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,852 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,867 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,867 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,871 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,872 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,887 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,888 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,892 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,892 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,898 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,899 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,911 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,912 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,919 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,919 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,923 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,923 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,930 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,930 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,944 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,944 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,951 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,952 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,956 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,956 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,973 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,973 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:53,977 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:53,978 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:53,992 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:53,993 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,005 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:54,005 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:54,021 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:54,022 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,026 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:54,026 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:54,042 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:54,043 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,047 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:54,047 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:54,054 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:54,054 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,058 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:54,058 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:54,065 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:54,065 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,069 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:54,069 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:54,075 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:54,076 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:54,099 - text_chunker - INFO - Created 14 chunks from text of length 11198
2025-10-07 22:47:56,659 - jina_embedder - INFO - Generated 14 embeddings
2025-10-07 22:47:56,675 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,676 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,690 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,691 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,704 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,705 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,712 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,712 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,717 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,718 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,724 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,725 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,730 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,730 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,746 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,747 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,759 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,759 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,777 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,777 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,782 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,783 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,790 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,791 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,803 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,804 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,820 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,821 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,824 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,825 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,841 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,841 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,846 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,847 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,855 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,856 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,869 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,870 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,877 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,877 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,889 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,890 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,907 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,907 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,920 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,921 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,935 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,936 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,940 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,940 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,956 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,957 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,960 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:56,961 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:56,976 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:56,976 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:56,999 - text_chunker - INFO - Created 23 chunks from text of length 18397
2025-10-07 22:47:59,044 - jina_embedder - INFO - Generated 23 embeddings
2025-10-07 22:47:59,058 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,059 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,074 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,074 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,079 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,079 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,086 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,087 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,091 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,092 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,107 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,108 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,120 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,121 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,136 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,136 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,150 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,151 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,158 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,159 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,163 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,163 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,169 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,170 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,182 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,183 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,198 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,199 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,203 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,203 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,211 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,211 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,223 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
2025-10-07 22:47:59,224 - qdrant_database - INFO - Collection 'hybridbail_anticipatory_bail' already exists
2025-10-07 22:47:59,239 - httpx - INFO - HTTP Request: PUT http://localhost:6333/collections/hybridbail_anticipatory_bail/points?wait=true "HTTP/1.1 200 OK"
2025-10-07 22:47:59,240 - qdrant_database - INFO - Upserted 1 points to 'hybridbail_anticipatory_bail'
2025-10-07 22:47:59,252 - httpx - INFO - HTTP Request: GET http://localhost:6333/collections "HTTP/1.1 200 OK"
